dataset_name,task_type,coreset_method,coreset_size,roc_auc,precision,recall,f1_score,baseline_roc_auc,performance_gain
drug200.csv,Multi-Class Classification,Random,32,0.9666580651408238,0.7995555555555555,0.5672727272727273,0.5883942414174973,0.9993730407523511,-0.032714976
drug200.csv,Multi-Class Classification,Stratified,32,0.9765783732680285,0.9032467532467532,0.7684848484848484,0.8197668997668999,0.9993730407523511,-0.022794667
drug200.csv,Multi-Class Classification,Kmeans,9,0.9244279810486706,0.5476923076923077,0.6050505050505051,0.5342424242424243,0.9993730407523511,-0.07494506
drug200.csv,Multi-Class Classification,Uncertainty,17,0.8841459569735433,0.4843253968253968,0.6393939393939394,0.5235382574082265,0.9993730407523511,-0.115227084
drug200.csv,Multi-Class Classification,Importance,18,0.9674154701051252,0.2837092731829574,0.3888888888888889,0.32128378378378375,0.9993730407523511,-0.031957571
drug200.csv,Multi-Class Classification,Reservoir,32,0.9566143931661173,0.5,0.4907070707070707,0.47681992337164747,0.9993730407523511,-0.042758648
drug200.csv,Multi-Class Classification,Gradient,14,0.9428310451069072,0.7311111111111112,0.6995959595959597,0.6728158271094867,0.9993730407523511,-0.056541996
drug200.csv,Multi-Class Classification,Clustering,10,0.9522745441366132,0.6328888888888888,0.5660606060606062,0.5483942414174973,0.9993730407523511,-0.047098497
Employee Attrition.csv,Multi-Class Classification,None,12629,0.6601244901577153,0.3846607913395492,0.2997309875985532,0.2810737213115774,0.6601244901577153,0
Employee Attrition.csv,Multi-Class Classification,Random,2525,0.6540330411670774,0.38306671492741706,0.29180799675336894,0.26697338,0.6601244901577153,-0.006091449
Employee Attrition.csv,Multi-Class Classification,Stratified,2525,0.6608541311816131,0.34563008806601486,0.27555323732513864,0.25659082629088514,0.6601244901577153,0.000729641
Employee Attrition.csv,Multi-Class Classification,Kmeans,631,0.6348222678683947,0.3460876766823172,0.29123021053757486,0.2964780562267405,0.6601244901577153,-0.025302222
Employee Attrition.csv,Multi-Class Classification,Uncertainty,1263,0.5964042178913074,0.33855948661656676,0.2597654234326053,0.2578765720278884,0.6601244901577153,-0.063720272
Employee Attrition.csv,Multi-Class Classification,Importance,1262,0.6405015570341147,0.4195575077217136,0.26703023817123445,0.25269694419038113,0.6601244901577153,-0.019622933
Employee Attrition.csv,Multi-Class Classification,Reservoir,2525,0.6569388926699206,0.3881530464008222,0.3001070516823836,0.28432089025295837,0.6601244901577153,-0.003185597
Employee Attrition.csv,Multi-Class Classification,Gradient,1259,0.6757935155448107,0.40080204155872473,0.4982923813714825,0.36306761,0.6601244901577153,0.015669025
Employee Attrition.csv,Multi-Class Classification,Clustering,630,0.6197602722243813,0.40619089867894914,0.270178026,0.26294477407856576,0.6601244901577153,-0.040364218
Dry_Beans_Dataset.csv,Multi-Class Classification,None,10888,0.994757585,0.9351464130604212,0.9319470788695117,0.9333132793000097,0.994757585,0
Dry_Beans_Dataset.csv,Multi-Class Classification,Random,2177,0.9940958894730949,0.9319480055974082,0.926966127,0.92896262,0.994757585,-0.000661695
Dry_Beans_Dataset.csv,Multi-Class Classification,Stratified,2177,0.9944786103044632,0.9306194124450939,0.9277694658327239,0.9290166742463416,0.994757585,-0.000278974
Dry_Beans_Dataset.csv,Multi-Class Classification,Kmeans,544,0.9933150750878195,0.9218129108291417,0.9216632679849024,0.9207210094881061,0.994757585,-0.00144251
Dry_Beans_Dataset.csv,Multi-Class Classification,Uncertainty,1089,0.9932159566919003,0.9102626878394414,0.8440402444756181,0.858746978,0.994757585,-0.001541628
Dry_Beans_Dataset.csv,Multi-Class Classification,Importance,1088,0.993611062,0.9305549012391117,0.9257197984231806,0.9276663380250272,0.994757585,-0.001146523
Dry_Beans_Dataset.csv,Multi-Class Classification,Reservoir,2177,0.9942881597237975,0.9316510624213187,0.9251100070091531,0.927828407,0.994757585,-0.000469425
Dry_Beans_Dataset.csv,Multi-Class Classification,Gradient,1084,0.9915210698500054,0.906847376,0.842973689,0.8579539710029012,0.994757585,-0.003236515
Dry_Beans_Dataset.csv,Multi-Class Classification,Clustering,544,0.9936646542598316,0.9299913194764063,0.9271496052700302,0.9281710790901524,0.994757585,-0.00109293
Credit_score_cleaned_data.csv,Multi-Class Classification,None,40000,0.8024315367235495,0.6413337891338261,0.6018606270311201,0.6166562329946054,0.8024315367235495,0
Credit_score_cleaned_data.csv,Multi-Class Classification,Random,8000,0.800552083,0.6341677879910295,0.5980997124306933,0.6119128677778413,0.8024315367235495,-0.001879454
Credit_score_cleaned_data.csv,Multi-Class Classification,Stratified,8000,0.8009611707144328,0.6380006239186913,0.592285277,0.6090227613382276,0.8024315367235495,-0.001470366
Credit_score_cleaned_data.csv,Multi-Class Classification,Kmeans,2000,0.7944455991495291,0.6318800644266597,0.572242011,0.5917006257946155,0.8024315367235495,-0.007985938
Credit_score_cleaned_data.csv,Multi-Class Classification,Uncertainty,4000,0.6956201542675159,0.5202626286148702,0.5303056554640689,0.5017310867832456,0.8024315367235495,-0.106811382
Credit_score_cleaned_data.csv,Multi-Class Classification,Importance,4000,0.7966765866008009,0.6269143253386592,0.5663122467394026,0.58581026,0.8024315367235495,-0.00575495
Credit_score_cleaned_data.csv,Multi-Class Classification,Reservoir,8000,0.800605947,0.6436274091832798,0.5961029265337632,0.6131873318361961,0.8024315367235495,-0.00182559
Credit_score_cleaned_data.csv,Multi-Class Classification,Gradient,3999,0.7900241407275269,0.6182815786023775,0.6620397109989886,0.6261220508188621,0.8024315367235495,-0.012407396
Credit_score_cleaned_data.csv,Multi-Class Classification,Clustering,2000,0.794606178,0.6373497123113947,0.5756923292326768,0.5958009247721464,0.8024315367235495,-0.007825359
MultiClass_1m.csv,Multi-Class Classification,None,80000,0.5034297989120939,0.12628656341673578,0.20112759116606607,0.11410062292954763,0.5034297989120939,0
MultiClass_1m.csv,Multi-Class Classification,Random,16000,0.5027929378065241,0.17698886294490115,0.2041444036272853,0.15643996495237283,0.5034297989120939,-0.000636861
MultiClass_1m.csv,Multi-Class Classification,Stratified,16000,0.49675830005475097,0.3719555366720144,0.1979924651850749,0.1580761140953983,0.5034297989120939,-0.006671499
MultiClass_1m.csv,Multi-Class Classification,Kmeans,4000,0.5024677183305986,0.2040207990500713,0.20127906852417277,0.18266624925543012,0.5034297989120939,-0.000962081
MultiClass_1m.csv,Multi-Class Classification,Uncertainty,8000,0.5047931514580773,0.211549769,0.20341778110530945,0.16535563694171318,0.5034297989120939,0.001363353
MultiClass_1m.csv,Multi-Class Classification,Importance,8000,0.4988577192155856,0.20801373459195882,0.200031954,0.16419412322589869,0.5034297989120939,-0.00457208
MultiClass_1m.csv,Multi-Class Classification,Reservoir,16000,0.5016872784039851,0.1665276493612838,0.19916270064743447,0.15377365548843652,0.5034297989120939,-0.001742521
MultiClass_1m.csv,Multi-Class Classification,Gradient,7998,0.5027017124722579,0.20153592244655028,0.20109507392705472,0.2000966371976803,0.5034297989120939,-0.000728086
MultiClass_1m.csv,Multi-Class Classification,Clustering,4000,0.49862035569208507,0.20192267519083726,0.20024982294516072,0.1647643397708415,0.5034297989120939,-0.004809443
edm_genre.csv,Multi-Class Classification,None,25600,0.9909034635416667,0.8701016618651125,0.87,0.8697925280293366,0.9909034635416667,0
edm_genre.csv,Multi-Class Classification,Random,5120,0.9855604166666666,0.8243378431432886,0.8243750000000001,0.8239313600260283,0.9909034635416667,-0.005343047
edm_genre.csv,Multi-Class Classification,Stratified,5120,0.9846755208333333,0.820833809,0.8209375,0.8203770640508546,0.9909034635416667,-0.006227943
edm_genre.csv,Multi-Class Classification,Kmeans,1280,0.9710888802083333,0.7437728666718753,0.74046875,0.7412501924537149,0.9909034635416667,-0.019814583
edm_genre.csv,Multi-Class Classification,Uncertainty,2560,0.980628203,0.7772548502225143,0.7740625,0.7748247428389881,0.9909034635416667,-0.01027526
edm_genre.csv,Multi-Class Classification,Importance,2560,0.9761470052083333,0.7791708238575806,0.780625,0.7788917540052336,0.9909034635416667,-0.014756458
edm_genre.csv,Multi-Class Classification,Reservoir,5120,0.9847926302083333,0.8252339156445028,0.8253125,0.8250024879572684,0.9909034635416667,-0.006110833
edm_genre.csv,Multi-Class Classification,Gradient,2560,0.969219531,0.7441201652084879,0.7284375000000001,0.7285504537006637,0.9909034635416667,-0.021683932
edm_genre.csv,Multi-Class Classification,Clustering,1280,0.9709024739583334,0.7473493875078251,0.74234375,0.7439669857731364,0.9909034635416667,-0.02000099
cleaned_reviews.csv,Multi-Class Classification,None,13872,0.5460620157495221,0.15187433747711285,0.19997605186010983,0.14066069104070483,0.5460620157495221,0
cleaned_reviews.csv,Multi-Class Classification,Random,2774,0.5424508073623115,0.107439446,0.2,0.139786156,0.5460620157495221,-0.003611208
cleaned_reviews.csv,Multi-Class Classification,Stratified,2774,0.5230287263134062,0.14747906439503322,0.200041703,0.14027673401245183,0.5460620157495221,-0.023033289
cleaned_reviews.csv,Multi-Class Classification,Kmeans,528,0.5348625917726849,0.10747043553504472,0.2,0.139812383,0.5460620157495221,-0.011199424
cleaned_reviews.csv,Multi-Class Classification,Uncertainty,1387,0.4814398612298554,0.107439446,0.2,0.139786156,0.5460620157495221,-0.064622155
cleaned_reviews.csv,Multi-Class Classification,Importance,1387,0.5334418640362625,0.10747043553504472,0.2,0.139812383,0.5460620157495221,-0.012620152
cleaned_reviews.csv,Multi-Class Classification,Reservoir,2774,0.5436796649032318,0.107439446,0.2,0.139786156,0.5460620157495221,-0.002382351
cleaned_reviews.csv,Multi-Class Classification,Gradient,1385,0.5426452147646048,0.22544211883183934,0.2179177021372991,0.18392135642837962,0.5460620157495221,-0.003416801
cleaned_reviews.csv,Multi-Class Classification,Clustering,380,0.5312630757992156,0.10747043553504472,0.2,0.139812383,0.5460620157495221,-0.01479894
creditdefault_cleaned.csv,Multi-Class Classification,None,374372,0.5036930884125039,0.19831933670961813,0.25,0.22118088655862728,0.5036930884125039,0
creditdefault_cleaned.csv,Multi-Class Classification,Random,74874,0.5036930884125039,0.19831933670961813,0.25,0.22118088655862728,0.5036930884125039,0
creditdefault_cleaned.csv,Multi-Class Classification,Stratified,74874,0.5036930884125039,0.19831933670961813,0.25,0.22118088655862728,0.5036930884125039,0
creditdefault_cleaned.csv,Multi-Class Classification,Kmeans,3743,0.4976345049143212,0.19831933670961813,0.25,0.22118088655862728,0.5036930884125039,-0.006058583
creditdefault_cleaned.csv,Multi-Class Classification,Uncertainty,37437,0.49792004111386584,0.19831933670961813,0.25,0.22118088655862728,0.5036930884125039,-0.005773047
creditdefault_cleaned.csv,Multi-Class Classification,Importance,37437,0.4999114946244669,0.19831933670961813,0.25,0.22118088655862728,0.5036930884125039,-0.003781594
creditdefault_cleaned.csv,Multi-Class Classification,Reservoir,74874,0.49792004111386584,0.19831933670961813,0.25,0.22118088655862728,0.5036930884125039,-0.005773047
creditdefault_cleaned.csv,Multi-Class Classification,Gradient,37434,0.5030186038996258,0.22884487950100532,0.2520984083516764,0.21705480998073026,0.5036930884125039,-0.000674485
creditdefault_cleaned.csv,Multi-Class Classification,Clustering,3743,0.5038858120870885,0.19831933670961813,0.25,0.22118088655862728,0.5036930884125039,0.000192724
DrugOther.csv,Multi-Class Classification,None,160,0.9994949494949494,0.9636363636363636,0.8787878787878787,0.908421053,0.9994949494949494,0
DrugOther.csv,Multi-Class Classification,Random,32,0.8939829099139445,0.47733333333333333,0.4375757575757576,0.44267995570321156,0.9994949494949494,-0.10551204
DrugOther.csv,Multi-Class Classification,Stratified,32,0.9093004280590489,0.4854545454545455,0.4735353535353536,0.4742857142857143,0.9994949494949494,-0.090194521
DrugOther.csv,Multi-Class Classification,Kmeans,8,0.8189728519383692,0.35333333333333333,0.3878787878787879,0.3492857142857143,0.9994949494949494,-0.180522098
DrugOther.csv,Multi-Class Classification,Uncertainty,17,0.8031739630360321,0.27944055944055946,0.5054545454545455,0.34259259259259256,0.9994949494949494,-0.196320986
DrugOther.csv,Multi-Class Classification,Importance,18,0.8432017283741423,0.43157894736842106,0.36767676767676766,0.358018018,0.9994949494949494,-0.156293221
DrugOther.csv,Multi-Class Classification,Reservoir,32,0.9520017805535048,0.7795986622073579,0.5187878787878788,0.5556097560975609,0.9994949494949494,-0.047493169
DrugOther.csv,Multi-Class Classification,Gradient,14,0.853134514,0.49696969696969695,0.45212121212121215,0.45627329192546584,0.9994949494949494,-0.146360436
DrugOther.csv,Multi-Class Classification,Clustering,9,0.812253409,0.28301075268817205,0.2919191919191919,0.24591836734693878,0.9994949494949494,-0.187241541
dermatology_database_1.csv,Multi-Class Classification,None,292,0.9985467069892473,0.9615384615384616,0.9611111111111111,0.9573622279769207,0.9985467069892473,0
dermatology_database_1.csv,Multi-Class Classification,Random,58,0.9968329973118281,0.9280303030303031,0.9027777777777777,0.9104646810793736,0.9985467069892473,-0.00171371
dermatology_database_1.csv,Multi-Class Classification,Stratified,58,0.9976870519713262,0.9259259259259259,0.9260869565217392,0.9175332968436417,0.9985467069892473,-0.000859655
dermatology_database_1.csv,Multi-Class Classification,Kmeans,14,0.9896013344854072,0.8659722222222223,0.875,0.8503782296885746,0.9985467069892473,-0.008945373
dermatology_database_1.csv,Multi-Class Classification,Uncertainty,30,0.9882062621499301,0.8584558823529411,0.8126811594202898,0.8152060079464798,0.9985467069892473,-0.010340445
dermatology_database_1.csv,Multi-Class Classification,Importance,29,0.9945928539426524,0.8874458874458874,0.8605072463768115,0.8669409342947573,0.9985467069892473,-0.003953853
dermatology_database_1.csv,Multi-Class Classification,Reservoir,58,0.9985467069892473,0.932051282,0.9305555555555557,0.9277179592022171,0.9985467069892473,0
dermatology_database_1.csv,Multi-Class Classification,Gradient,25,0.9945144489247312,0.9189814814814815,0.8844202898550725,0.8885955679059127,0.9985467069892473,-0.004032258
dermatology_database_1.csv,Multi-Class Classification,Clustering,14,0.9938100038402459,0.9381818181818181,0.9,0.9143398268398267,0.9985467069892473,-0.004736703
IRIS.csv,Multi-Class Classification,None,120,0.9966666666666667,0.9333333333333332,0.9333333333333332,0.9333333333333332,0.9966666666666667,0
IRIS.csv,Multi-Class Classification,Random,24,0.9733333333333333,0.9333333333333332,0.9333333333333332,0.9333333333333332,0.9966666666666667,-0.023333333
IRIS.csv,Multi-Class Classification,Stratified,24,0.98,0.8498168498168498,0.8333333333333334,0.8294970161977835,0.9966666666666667,-0.016666667
IRIS.csv,Multi-Class Classification,Kmeans,6,0.9316666666666666,0.8253968253968255,0.7999999999999999,0.7916666666666666,0.9966666666666667,-0.065
IRIS.csv,Multi-Class Classification,Uncertainty,13,0.98,0.8518518518518517,0.7333333333333334,0.6825396825396824,0.9966666666666667,-0.016666667
IRIS.csv,Multi-Class Classification,Importance,12,0.9483333333333334,0.875,0.7999999999999999,0.7802197802197802,0.9966666666666667,-0.048333333
IRIS.csv,Multi-Class Classification,Reservoir,24,0.9899999999999999,0.9444444444444445,0.9333333333333332,0.9326599326599326,0.9966666666666667,-0.006666667
IRIS.csv,Multi-Class Classification,Gradient,12,0.915,0.8141025641025642,0.7999999999999999,0.7988812611238241,0.9966666666666667,-0.081666667
IRIS.csv,Multi-Class Classification,Clustering,6,0.9216666666666667,0.8627450980392157,0.7666666666666666,0.7340930674264007,0.9966666666666667,-0.075
MBA.csv,Multi-Class Classification,None,4955,0.7923921936778111,0.4703884298325012,0.38489288133176486,0.3944406591465415,0.7923921936778111,0
MBA.csv,Multi-Class Classification,Random,991,0.7501976556550572,0.4720530101743244,0.38062061098634725,0.38851452530697816,0.7923921936778111,-0.042194538
MBA.csv,Multi-Class Classification,Stratified,991,0.7596448074998184,0.46572093699985445,0.399882366,0.4124888872501424,0.7923921936778111,-0.032747386
MBA.csv,Multi-Class Classification,Kmeans,247,0.7372847322233852,0.4303784693019344,0.3654118989056429,0.36658080295579315,0.7923921936778111,-0.055107461
MBA.csv,Multi-Class Classification,Uncertainty,495,0.5104868751581678,0.3275467611015784,0.3293676255658931,0.285669814,0.7923921936778111,-0.281905319
MBA.csv,Multi-Class Classification,Importance,495,0.7475569000596408,0.4583681425786689,0.36765764802338424,0.3698824047661257,0.7923921936778111,-0.044835294
MBA.csv,Multi-Class Classification,Reservoir,991,0.8036361953705066,0.4516174402250352,0.3749919794674366,0.3805801512636045,0.7923921936778111,0.011244002
MBA.csv,Multi-Class Classification,Gradient,493,0.7720236944882828,0.44213448112734205,0.4961590560724343,0.4531853393455891,0.7923921936778111,-0.020368499
MBA.csv,Multi-Class Classification,Clustering,247,0.7239652569181344,0.44651422052837625,0.36548497486899795,0.3664342586183258,0.7923921936778111,-0.068426937
